id,text,stance,category
501,أدوية #السرطان زَوَّرُوها <LF><LF>كيف بنوثق فيهن بعد من ناحية لقاح #الكورونا<LF><LF>#بس_خبروني        <LF>_اللي بيقتُل مرّة ...بيقتُل غيرها.<LF>_المجرم واللي مغطي عنو مجرم.<LF>_الحرامي والفاسد واللي مغطي عنو متلو...<LF>#هيدا_لبنان https://t.co/bqG8sCRHia,0,unrelated
502,قمت اليوم بالإشراف الميداني على حملة #التوعية_بأخذ_لقاح_كوفيد١٩ المقامة في مستشفى الأسنان الجامعي✨<LF>التطوع سعادة، حياة، ومتنفس؛ فكيف إذا كان مع فريق منظم ومميز!✨🤍 @USER https://t.co/cO1ePiRisr,1,info_news
503,الشعب: دولتنا...<LF>الدولة: نعم...<LF>الشعب:وين صار لقاح كورونا؟...<LF>الدولة: في كمية واصلة بس النا نحنا المهمين...<LF>الشعب:ونحنا؟...<LF>الدولة:🤷‍♀️🤷‍♀️,1,requests
504,#الهند تستعد لتوزيع جرعات #لقاح_كورونا مع بدء أكبر حملة تطعيم فى العالم<LF>https://t.co/h3qL6gA90Y https://t.co/ijreZIxior,1,plan
505,الرئيس الروسي يأمر بإطلاق حملة تطعيم شاملة ضد فيروس كورونا بداية من الاثنين المقبل,1,plan
506,#الشرق_عاجل موديرنا تقول إنها ستسلم الولايات المتحدة 100 مليون جرعة لقاح بحلول مارس  #عاجل,1,plan
507,الظاهر بيطلع كوفيد ٢٥ وانا لسى ما اخذت لقاح كوفيد ١٩ ..,0,personal
508,هل صحيح ان الوكيل اول توجه الى مصر لعلاج التيفود واوجاع في الظهر <LF>والمخافظ يصرف له 40 الف دولار  وابلغه ان يتصل اذاحتاج اموال اخرى؟وهل الاصابة بالتيفود يسفر للخارج مع العلم ان لقاح التيفود متوفر حتى في الصومال بينما  هناك عشرات لمواطنين وجرحى تستدعي السفر يتركون اما الموت ولاعلاج,0,personal
509,#خادم_الحرمين_الشريفين<LF><LF>خادم الحرمين الشريفين #الملك_سلمان (حفظه الله) يتلقى الجرعة الأولى من لقاح كورونا.<LF>https://t.co/eZt28u9ay7,1,celebrity
510,مواطنة (102 عام) تتلقى لقاح كورونا<LF><LF>#الشارقة_للأخبار  #الإمارات https://t.co/sFQAZy92Us,1,info_news
511,لقاح ڤايزر وصل على الأردن اتمنى من الفنانيين و السياسيين اللبنانيين يتوجهوا عالأردن ( ملاحظة مجاني ) يلا عالسريع ركض 🛸🛸🚨,1,info_news
512,اسباب خربان البلد أن لولا الهاء ووزير💰 مع رياض🏦 اضاعوا البلد مع السرقة والنهب والبلطجة مع الدعم الخارجي والاتفاق معه لإبقاء الوضع بتدهور في البلد وعدم الاستقرار الاقتصادي والأمني والمالي مع الاتفاق تحت الطاولة مع سمير وسعد ووليد<LF>نطلب لكم لقاح لوباء خربان البلد<LF>#يلي_استحوا_ماتوا https://t.co/F1WfjQFGCo,0,unrelated
513,الأمير عبدالرحمن بن مساعد بعد تلقيه ثاني جرعات #لقاح_كورونا: لا وساطة<LF><LF>https://t.co/hIqKqS2TOo,1,celebrity
514,#محمد_بن_زايد : بجهود فخر #الإمارات الأبيض،نجحنا بتقديم أكثر من مليون و 275 ألف جرعة لقاح إلى المواطنين والمقيمين في الدولة..وهذا يؤكد نجاح سير عملية التطعيم ضد #كورونا، نشكر القائمين عليها ونقدر جهودهم،بتكاتف الجميع سنصل إلى المعدلات المستهدفة سريعاً ونمضي إلى طريق التعافي<LF>#وام https://t.co/2MmtlA5eD7,1,info_news
515,حياكم الله في برنامج #جواب_جريء<LF><LF>لقاح #COVID19 بين نعم أو لا ؟<LF><LF>وأتشرف أنه تم إختياري لنقاش علمي مع<LF>المعارض #الدكتور_انطوان_بربري<LF>البروفيسور في كلية الطب #لبنان<LF>ورئيس قسم الكلى وزراعة الكلى<LF>ورئيس جمعية الشرق الأوسط لزراعة الكلى<LF><LF>المؤيد #الدكتور_اسامة_العنزي <LF>#تطعيم_كورونا #كورونا https://t.co/vAIehJGflK,1,celebrity
516,#عاجل <LF>مصر تتلقى أولى دفعات لقاح أوكسفورد البريطاني.. غدا الأحد<LF>التفاصيل || https://t.co/LEqipSCOsu<LF>#صدى_البلد https://t.co/q9Cnn8c0Dx,1,info_news
517,الاردن وخطتها باعطاء لقاح كورونا 😂😂😂😂 https://t.co/QbYODMoHjB,1,info_news
518,سنة 2021 تنطلق حاميةَ الوطيس.. في وقت كان الجميع ينتظر دخول لقاح فيروس #كورونا الذي تعثر وصوله إلى البلاد.. #المغرب يسجل أول حالة إصابة مؤكدة بالسلالة المتحورة للوباء وتسارع الحكومة إلى إعلان تعليق الرحلات الجوية، مع دول أستراليا والبرازيل ونيوزلندا وإيرلندا. https://t.co/v9YlPdserO,1,info_news
519,إمام وخطيب المسجد الحرام الشيخ د. عبدالله الجهني :<LF><LF>من فعل الأسباب أخذ لقاح كورونا حسب الإجراءات الصحية وعدم تصديق إشاعات المرجفين .<LF><LF>.<LF> https://t.co/q5E3liuc7N,1,celebrity
520,كل لي عم يتقبروا ع لقاح كورونا كانوا اعلنوا سابقاً انه ما رح يعملوه 🥴,0,info_news
521,وايضا الابتعاد عن اللقاح اللى يباع على شكل بودره لانه ما يعرف ما هو صنف الفحل اللى ماخوذ منه اللقاح اذا كان بفعل هو لقاح صافي بدون اضافة اى مواد اخري <LF><LF>نتمني لكم موسم جيد لمحصول التمور <LF><LF># سيف السعيدي https://t.co/LDSJoTQ1OR,1,plan
522,الرجاء عدم التهاون في اخذ لقاح كورونا‼️<LF>مريض من دوله عربية <LF>اصيب بعدم اتزان بعد اصابته بكرونا وتأثر الحبل الشوكي<LF> transverse myelitis<LF>حيث اقعده في البدء تماما و الان بعد العلاج الدوائي و الطبيعي تحسن ملحوظ مع بعض البطىء و الم في الساقين والذي سنكمل معالجته https://t.co/BkLS1aTlMI,1,info_news
523,معقول في مسؤولين أخذوا لقاح فيروس #كورونا عالسكت بلبنان؟ معقول؟ 😁#Lebanon,0,info_news
524,"#الإمارات تحقق أعلى معدل توزيع جرعات لقاح ""#كوفيد_19"" للفئات المؤهلة طبيًا، بمعدل تجاوز 24 جرعة لكل 100 شخص<LF><LF>#اخترت_التطعيم #يدا_بيد_نتعافى  <LF>#ChoosetoVaccinate https://t.co/lTSmFrbdfy",1,info_news
525,تقريبا ثلثي الناس في #ألمانيا يودون أن يأخذوا #لقاح_كورونا الآن قبل شهر كانوا بحدود النصف حسب تلفزيون  n-tv الألماني <LF>الحكومة تعتقد أنها نجحت باقناع الناس عن طريق دعايات أهمية اللقاح <LF>أو ندرة اللقاح في #ألمانيا وصعوبة الحصول عليه رغبت الناس به ;-) https://t.co/XhVYx7qPpx,1,info_news
526,أصبح بيل جيتس بطلًا لنظرية المؤامرة أثناء جائحة فيروس كورونا: يعتقد أنصارها أن الفيروس ظهر وانتشر من خلال خطأ الملياردير والرئيس السابق لشركة Microsoft ، الذي يُزعم أنه يخطط للاستفادة من لقاح,1,celebrity
527,القرار من زمان لا لقاح غير اللقاح الايراني 🙂<LF>#كورونا,-1,info_news
528,إنتاج لقاح سبوتنيك V في #تركيا<LF><LF>https://t.co/shg6NEgHQs,1,plan
529,گضو عمرهم القاعدة يسمونة مجوس وفرس وروافض<LF>تالي طلعت ايران تدعمهم هههههههههههههههههه🤣🔪<LF><LF>#نريد_لقاح_امن https://t.co/cyp732PgPp,0,others
530,#الشبيبة| <LF><LF>#بايدن يعد بتوفير 150 مليون جرعة من لقاح #كورونا خلال الـ 100 يوم الأولى<LF><LF>https://t.co/CSr8ISAWYM,1,advice
531,#عاجل.. العاهل السعودي يتلقى الجرعة الأولى من لقاح فيروس #كورونا<LF>https://t.co/ursJWlT7FB https://t.co/HrVGxQNuN0,1,celebrity
532,الدولة التي ملأت بلادنا باليورانيوم لا نريد منها لقاحاً<LF>#نريد_لقاح_آمن,1,personal
533,احصاء سريع : كم مسؤول سافر الى دولة اخرى لتلقي اللقاح ( من غير اللبنانيين طبعا) ؟؟ #لقاح_كورونا,1,info_news
534,سيدة ثمانينية، أول من تلقى لقاح #كورونا في محافظة #العقبة<LF><LF>#الأردن_100 #حكاية_100_عام #هنا_المملكة https://t.co/KPVqLnRmtz,1,info_news
535,#الامم_المتحده تدعم خطة #مصر لتوزيع لقاحات #فيروس_كورونا<LF>#لقاح_كورونا<LF>للتفاصيل..<LF>https://t.co/FY0k3qiY0w,1,info_news
536,الأمير تركي بن هذلول يتلقى الجرعة الأولى من لقاح كورونا<LF>#نجران <LF><LF>https://t.co/Q4vpwBgNjp https://t.co/t8n7sdqX7M,1,celebrity
537,أول أيام اللقاح للمواطنين..<LF>وزيرة الصحة ترافق أول طبيب وأول ممرض مصري يحصلان على جرعة لقاح فيروس كورونا من داخل مستشفى عزل أبو خليفة في الإسماعيلية، مؤكدة سلامة اللقاح ونجاحه في التجارب https://t.co/dK5s9mD8Z3,1,info_news
538,صورة الرئيس #أردوغان أثناء تلقيه لقاح #كوفيد_19 .❤️ https://t.co/zT7WaCCVCO,1,celebrity
539,#صور ..<LF><LF>أمير منطقة #المدينة_المنورة الأمير فيصل بن سلمان وسمو نائبه الأمير سعود بن خالد الفيصل يتلقيان الجرعة الأولى من لقاح #كورونا. https://t.co/0hpRkd8y3t,1,celebrity
540,طائرة مغربية تقلع نحو الصين لشحن لقاح الجائحة https://t.co/4QNZLTmFS5 #مجتمع #24_ساعة #الدفعة_الأولى_من_لقاح_سينوفارم https://t.co/9QZWBWcoIp,1,info_news
541,"مش عارف ليش المثقّفين الفلسطينيّين طالعين بكل زاوية يحكوا للنّاس عن عنصرية الاحتلال بتوزيع اللّقاح وبعرفش شو. مهو ""احتلال"" يا ولاد الصّرمة، بدناش لقاح وبدناش إشي منّه وفش حدا بالشّارع فارقة على طيزه لقاح، تقرفوش سمانا",1,personal
542,#التعليم:<LF>•لن تعود الدراسة حضورياً حتى يتم التأكد من ضمان سلامة الطلاب<LF>• أولوية للمعلمين والمعلمات في أخذ لقاح كورونا<LF>• ستتم الاستفادة من التعليم عن بُعد<LF>حتى بعد انتهاء الجائحة https://t.co/gD2FFiFkry,1,info_news
543,وزير الدفاع الإسرائيلي: سننقل 5 آلاف جرعة من لقاح كورونا إلى الفلسطينيين لتطعيم الكادر الطبي #الإمارات_اليوم,1,info_news
544,شاهد.. الأمير #مقرن_بن_عبدالعزيز برفقة وزير #الصحة أثناء تلقيه #لقاح_كورونا في #الرياض <LF>https://t.co/uJUKG2FSkt https://t.co/FPOlwwprGs,1,celebrity
545,وكالة الأنباء #رويترز : تلقى المغرب مليوني جرعة من لقاح #كوفيد_19 التابع لشركة أسترازينيكا يوم الجمعة ، ليصبح أول بلد أفريقي يحصل على شحنة كبيرة بما يكفي لبدء تنفيذ برنامج تحصين مجاني على مستوى البلاد https://t.co/iDFsyTIMaY,1,info_news
